timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730966003691,189,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-11,text,true,,3928,649,30,42,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,189,0,0
1730966003141,770,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-3,,true,,5664,544,3,42,null,0,1,575
1730966003142,770,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-3,text,true,,5664,544,3,42,https://petstore.octoperf.com/actions/Catalog.action,769,0,575
1730966001054,815,Open Url - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-3,,true,,5664,544,8,41,null,0,2057,612
1730966003110,815,Open Url,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-3,text,true,,5664,544,8,41,https://petstore.octoperf.com/actions/Catalog.action,814,0,612
1730966003188,768,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-2,,true,,5664,544,30,41,null,0,1,568
1730966003189,768,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-2,text,true,,5664,544,30,41,https://petstore.octoperf.com/actions/Catalog.action,768,0,568
1730966002245,146,Select Item,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,,true,,8825,667,8,41,null,0,1622,95
1730966003865,146,Select Item-17,200,OK,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,bin,true,,8825,667,8,41,https://img-getpocket.cdn.mozilla.net/404x202/filters:format(jpeg):quality(60):no_upscale():strip_exif()/https%3A%2F%2Fimages.theconversation.com%2Ffiles%2F629780%2Foriginal%2Ffile-20241104-15-scgl6e.jpg%3Fixlib%3Drb-4.1.0%26rect%3D476%252C107%252C5434%252C2712%26q%3D45%26auto%3Dformat%26w%3D1356%26h%3D668%26fit%3Dcrop,144,0,95
1730966003298,764,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-2,,true,,5664,544,2,41,null,0,1,570
1730966003299,764,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-2,text,true,,5664,544,2,41,https://petstore.octoperf.com/actions/Catalog.action,764,0,570
1730966000981,195,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-22,,true,,4093,681,30,40,null,0,2948,0
1730966003927,195,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-22,text,true,,4093,681,30,40,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,195,0,0
1730966003378,791,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,,true,,4973,597,30,40,null,0,1,594
1730966003379,791,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,text,true,,4973,597,30,40,https://petstore.octoperf.com/actions/Catalog.action,791,0,594
1730966003472,797,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-1,,true,,5664,544,1,40,null,0,2,595
1730966003473,797,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-1,text,true,,5664,544,1,40,https://petstore.octoperf.com/actions/Catalog.action,797,0,595
1730966003518,781,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-1,,true,,5664,544,30,39,null,0,1,586
1730966003519,781,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-1,text,true,,5664,544,30,39,https://petstore.octoperf.com/actions/Catalog.action,780,0,586
1730966003521,798,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,,true,,4973,597,30,39,null,0,1,596
1730966003522,798,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,text,true,,4973,597,30,39,https://petstore.octoperf.com/actions/Catalog.action,798,0,596
1730966002256,202,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-18,,true,,3815,674,30,39,null,0,1876,0
1730966004131,202,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-18,text,true,,3815,674,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,202,0,0
1730966001883,204,Select Category - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,4408,649,8,39,null,0,2266,0
1730966004147,204,Select Category - 3-31,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,text,true,,4408,649,8,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,204,0,0
1730966002559,390,Sign In - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-4,,true,,5432,1704,8,39,null,0,1462,0
1730966004021,390,Sign In - 4-61,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-4,text,true,,5432,1704,8,39,https://petstore.octoperf.com/actions/Catalog.action,187,0,0
1730966004021,187,Sign In - 4-61-0,302,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-4,,true,,230,985,8,39,https://petstore.octoperf.com/actions/Account.action,187,0,0
1730966004208,203,Sign In - 4-61-1,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-4,text,true,,5202,719,8,39,https://petstore.octoperf.com/actions/Catalog.action,203,0,0
1730966003607,817,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,,true,,4973,597,30,39,null,0,1,610
1730966003608,817,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,text,true,,4973,597,30,39,https://petstore.octoperf.com/actions/Catalog.action,817,0,610
1730966001363,188,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-16,,true,,4119,681,30,39,null,0,2911,0
1730966004273,188,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-16,text,true,,4119,681,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,187,0,0
1730966002502,198,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,,true,,4119,681,30,39,null,0,1819,0
1730966004319,198,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,text,true,,4119,681,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,198,0,0
1730966003806,768,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,,true,,4973,597,30,39,null,0,1,585
1730966003033,209,Select Category - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,,true,,4408,649,8,39,null,0,1333,0
1730966003807,768,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,text,true,,4973,597,30,39,https://petstore.octoperf.com/actions/Catalog.action,768,0,585
1730966004366,209,Select Category - 3-31,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,text,true,,4408,649,8,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,209,0,0
1730966003801,816,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,,true,,4973,597,30,39,null,0,1,615
1730966003802,816,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,text,true,,4973,597,30,39,https://petstore.octoperf.com/actions/Catalog.action,816,0,615
1730966003798,822,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,,true,,4973,597,30,39,null,0,1,612
1730966003799,822,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,text,true,,4973,597,30,39,https://petstore.octoperf.com/actions/Catalog.action,822,0,612
1730966002293,755,Open Url - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-2,,true,,5664,544,8,39,null,0,1604,562
1730966003896,755,Open Url,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-2,text,true,,5664,544,8,39,https://petstore.octoperf.com/actions/Catalog.action,755,0,562
1730966002639,204,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-6,,true,,3928,649,30,39,null,0,1963,0
1730966004601,204,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-6,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,204,0,0
1730966002639,205,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-25,,true,,3805,675,30,39,null,0,2197,0
1730966004836,205,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-25,text,true,,3805,675,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-20,204,0,0
1730966002861,195,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-12,,true,,4106,681,30,39,null,0,1991,0
1730966004852,195,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-12,text,true,,4106,681,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,195,0,0
1730966002323,185,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-7,,true,,3928,649,30,39,null,0,2546,0
1730966004868,185,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-7,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,185,0,0
1730966004333,756,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-18,,true,,4973,597,30,39,null,0,2,565
1730966004335,756,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-18,text,true,,4973,597,30,39,https://petstore.octoperf.com/actions/Catalog.action,756,0,565
1730966001662,193,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-9,,true,,3928,649,30,39,null,0,3255,0
1730966004915,193,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-9,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,193,0,0
1730966003329,184,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-4,,true,,3928,649,30,39,null,0,1602,0
1730966004930,184,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-4,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,184,0,0
1730966002118,195,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,,true,,3807,675,30,39,null,0,2861,0
1730966004978,195,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,text,true,,3807,675,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-21,195,0,0
1730966003165,192,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-13,,true,,3826,681,30,39,null,0,1844,0
1730966005009,192,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-13,text,true,,3826,681,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,192,0,0
1730966003258,205,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-10,,true,,4119,681,30,39,null,0,1892,0
1730966005150,205,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-10,text,true,,4119,681,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,205,0,0
1730966002989,193,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,,true,,3807,674,30,39,null,0,2192,0
1730966005181,193,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,text,true,,3807,674,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,193,0,0
1730966002497,210,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,,true,,3805,675,30,39,null,0,2936,0
1730966005432,210,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,text,true,,3805,675,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-20,210,0,0
1730966003007,181,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-15,,true,,4093,681,30,39,null,0,2550,0
1730966005557,181,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-15,text,true,,4093,681,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,181,0,0
1730966002800,150,Select Item,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-5,,true,,8825,667,8,39,null,0,2820,92
1730966005620,150,Select Item-17,200,OK,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-5,bin,true,,8825,667,8,39,https://img-getpocket.cdn.mozilla.net/404x202/filters:format(jpeg):quality(60):no_upscale():strip_exif()/https%3A%2F%2Fimages.theconversation.com%2Ffiles%2F629780%2Foriginal%2Ffile-20241104-15-scgl6e.jpg%3Fixlib%3Drb-4.1.0%26rect%3D476%252C107%252C5434%252C2712%26q%3D45%26auto%3Dformat%26w%3D1356%26h%3D668%26fit%3Dcrop,148,0,92
1730966003925,400,Sign In - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-3,,true,,5432,1704,8,39,null,0,1445,0
1730966005370,400,Sign In - 4-61,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-3,text,true,,5432,1704,8,39,https://petstore.octoperf.com/actions/Catalog.action,204,0,0
1730966005370,204,Sign In - 4-61-0,302,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-3,,true,,230,985,8,39,https://petstore.octoperf.com/actions/Account.action,204,0,0
1730966005574,196,Sign In - 4-61-1,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-3,text,true,,5202,719,8,39,https://petstore.octoperf.com/actions/Catalog.action,196,0,0
1730966005041,757,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-25,,true,,4973,597,30,39,null,0,1,556
1730966005042,757,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-25,text,true,,4973,597,30,39,https://petstore.octoperf.com/actions/Catalog.action,757,0,556
1730966003376,214,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-14,,true,,3826,681,30,39,null,0,2323,0
1730966005699,214,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-14,text,true,,3826,681,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,214,0,0
1730966003641,202,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-8,,true,,4106,681,30,39,null,0,2104,0
1730966005745,202,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-8,text,true,,4106,681,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,202,0,0
1730966005173,784,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,,true,,4973,597,30,39,null,0,1,582
1730966005174,784,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,text,true,,4973,597,30,39,https://petstore.octoperf.com/actions/Catalog.action,784,0,582
1730966004012,200,Select Category - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,,true,,4408,649,8,39,null,0,1812,0
1730966005824,200,Select Category - 3-31,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,text,true,,4408,649,8,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,200,0,0
1730966003644,202,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-3,,true,,3928,649,30,39,null,0,2180,0
1730966005824,202,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-3,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,202,0,0
1730966002970,204,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-5,,true,,3928,649,30,39,null,0,2854,0
1730966005824,204,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-5,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,204,0,0
1730966004652,394,Sign In - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-2,,true,,5432,1704,8,39,null,0,1062,0
1730966005714,394,Sign In - 4-61,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-2,text,true,,5432,1704,8,39,https://petstore.octoperf.com/actions/Catalog.action,187,0,0
1730966005714,187,Sign In - 4-61-0,302,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-2,,true,,230,985,8,39,https://petstore.octoperf.com/actions/Account.action,187,0,0
1730966005901,207,Sign In - 4-61-1,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-2,text,true,,5202,719,8,39,https://petstore.octoperf.com/actions/Catalog.action,206,0,0
1730966004170,215,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,,true,,3928,649,30,39,null,0,1733,0
1730966005903,215,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,215,0,0
1730966005374,779,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,,true,,4973,597,30,39,null,0,2,589
1730966005376,779,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,text,true,,4973,597,30,39,https://petstore.octoperf.com/actions/Catalog.action,779,0,589
1730966003362,206,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,,true,,3928,649,30,39,null,0,2730,0
1730966006091,206,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,206,0,0
1730966004575,201,Select Product - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,,true,,4039,681,8,39,null,0,1532,0
1730966006107,201,Select Product - 3-32,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,text,true,,4039,681,8,39,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-RT-01,201,0,0
1730966003550,772,Open Url - 4,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 4 - Checkout - jp@gc - Ultimate Thread Group 4-1,,true,,5664,496,1,39,null,0,1993,579
1730966005542,772,Open Url - 4-59,200,,Scenario 4 - Checkout - jp@gc - Ultimate Thread Group 4-1,text,true,,5664,496,1,39,https://petstore.octoperf.com/actions/Catalog.action,772,0,579
1730966004320,216,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,,true,,3928,649,30,39,null,0,1834,0
1730966006154,216,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,216,0,0
1730966005642,776,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,,true,,4973,597,30,39,null,0,1,590
1730966005643,776,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,text,true,,4973,597,30,39,https://petstore.octoperf.com/actions/Catalog.action,776,0,590
1730966004301,195,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-1,,true,,3928,649,30,39,null,0,2057,0
1730966006358,195,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-1,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,194,0,0
1730966004425,204,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,,true,,3928,649,30,39,null,0,1933,0
1730966004621,204,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,,true,,3928,649,30,39,null,0,1737,0
1730966006358,204,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,204,0,0
1730966006358,204,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,204,0,0
1730966004518,198,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,,true,,3807,675,30,39,null,0,1902,0
1730966006420,198,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,text,true,,3807,675,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-21,198,0,0
1730966003550,845,Open Url - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-1,,true,,5664,544,8,39,null,0,2323,644
1730966005872,845,Open Url,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-1,text,true,,5664,544,8,39,https://petstore.octoperf.com/actions/Catalog.action,845,0,644
1730966003958,203,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-2,,true,,3928,649,30,39,null,0,2696,0
1730966006654,203,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-2,text,true,,3928,649,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,202,0,0
1730966004123,211,Select Item - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-22,,true,,3794,674,30,39,null,0,2656,0
1730966006779,211,Select Item,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-22,text,true,,3794,674,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,211,0,0
1730966004412,153,Select Item,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-4,,true,,8825,667,8,39,null,0,2463,96
1730966006874,153,Select Item-17,200,OK,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-4,bin,true,,8825,667,8,39,https://img-getpocket.cdn.mozilla.net/404x202/filters:format(jpeg):quality(60):no_upscale():strip_exif()/https%3A%2F%2Fimages.theconversation.com%2Ffiles%2F629780%2Foriginal%2Ffile-20241104-15-scgl6e.jpg%3Fixlib%3Drb-4.1.0%26rect%3D476%252C107%252C5434%252C2712%26q%3D45%26auto%3Dformat%26w%3D1356%26h%3D668%26fit%3Dcrop,153,0,96
1730966005770,187,Select Category - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-5,,true,,4408,649,8,39,null,0,1263,0
1730966007033,187,Select Category - 3-31,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-5,text,true,,4408,649,8,39,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,187,0,0
1730966005115,196,Select Product - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-4,,true,,3826,681,30,39,null,0,1933,0
1730966007048,196,Select Product,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-4,text,true,,3826,681,30,39,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,196,0,0
1730966004352,212,Select Product - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,4039,681,8,39,null,0,2776,0
1730966007128,212,Select Product - 3-32,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,text,true,,4039,681,8,39,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-RT-01,212,0,0
1730966007340,0,Select Item - 3,,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,0,0,8,39,null,0,0,0
1730966006619,751,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,,true,,4973,597,30,38,null,0,0,563
